date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:13:55	12067/12067	---M--	200	added ('OK')	image/jpeg	etag:%2264f59952-2f23%22	https://templates.hibootstrap.com/ecour/default/assets/img/blog/post-thumb-1.jpg	C:/Users/BAPI%20SWAIN/OneDrive/Desktop/College%20Project%20No.1/College%20Project/templates.hibootstrap.com/ecour/default/assets/img/blog/post-thumb-1.jpg	(from https://templates.hibootstrap.com/ecour/default/blog-left-sidebar.html)
23:13:55	9588/9588	---M--	200	added ('OK')	image/jpeg	etag:%2264f59951-2574%22	https://templates.hibootstrap.com/ecour/default/assets/img/blog/post-thumb-2.jpg	C:/Users/BAPI%20SWAIN/OneDrive/Desktop/College%20Project%20No.1/College%20Project/templates.hibootstrap.com/ecour/default/assets/img/blog/post-thumb-2.jpg	(from https://templates.hibootstrap.com/ecour/default/blog-left-sidebar.html)
23:13:56	9333/9333	---M--	200	added ('OK')	image/jpeg	etag:%2264f59950-2475%22	https://templates.hibootstrap.com/ecour/default/assets/img/blog/post-thumb-3.jpg	C:/Users/BAPI%20SWAIN/OneDrive/Desktop/College%20Project%20No.1/College%20Project/templates.hibootstrap.com/ecour/default/assets/img/blog/post-thumb-3.jpg	(from https://templates.hibootstrap.com/ecour/default/blog-left-sidebar.html)
23:13:56	98227/98227	---M--	200	added ('OK')	image/jpeg	etag:%2264f59952-17fb3%22	https://templates.hibootstrap.com/ecour/default/assets/img/blog/blog-4.jpg	C:/Users/BAPI%20SWAIN/OneDrive/Desktop/College%20Project%20No.1/College%20Project/templates.hibootstrap.com/ecour/default/assets/img/blog/blog-4.jpg	(from https://templates.hibootstrap.com/ecour/default/blog-left-sidebar.html)
23:13:57	15634/15634	---M--	200	added ('OK')	image/jpeg	etag:%2264f59956-3d12%22	https://templates.hibootstrap.com/ecour/default/assets/img/blog/author-4.jpg	C:/Users/BAPI%20SWAIN/OneDrive/Desktop/College%20Project%20No.1/College%20Project/templates.hibootstrap.com/ecour/default/assets/img/blog/author-4.jpg	(from https://templates.hibootstrap.com/ecour/default/blog-left-sidebar.html)
23:13:58	105161/105161	---M--	200	added ('OK')	image/jpeg	etag:%2264f59952-19ac9%22	https://templates.hibootstrap.com/ecour/default/assets/img/blog/blog-5.jpg	C:/Users/BAPI%20SWAIN/OneDrive/Desktop/College%20Project%20No.1/College%20Project/templates.hibootstrap.com/ecour/default/assets/img/blog/blog-5.jpg	(from https://templates.hibootstrap.com/ecour/default/blog-left-sidebar.html)
23:13:58	109649/109649	---M--	200	added ('OK')	image/jpeg	etag:%2264f59952-1ac51%22	https://templates.hibootstrap.com/ecour/default/assets/img/blog/blog-6.jpg	C:/Users/BAPI%20SWAIN/OneDrive/Desktop/College%20Project%20No.1/College%20Project/templates.hibootstrap.com/ecour/default/assets/img/blog/blog-6.jpg	(from https://templates.hibootstrap.com/ecour/default/blog-left-sidebar.html)
23:13:59	107616/107616	---M--	200	added ('OK')	image/jpeg	etag:%2264f59951-1a460%22	https://templates.hibootstrap.com/ecour/default/assets/img/blog/single-blog.jpg	C:/Users/BAPI%20SWAIN/OneDrive/Desktop/College%20Project%20No.1/College%20Project/templates.hibootstrap.com/ecour/default/assets/img/blog/single-blog.jpg	(from https://templates.hibootstrap.com/ecour/default/blog-details-left-sidebar.html)
23:14:00	142556/142556	---M--	200	added ('OK')	image/jpeg	etag:%2264f5994f-22cdc%22	https://templates.hibootstrap.com/ecour/default/assets/img/blog/post-1.jpg	C:/Users/BAPI%20SWAIN/OneDrive/Desktop/College%20Project%20No.1/College%20Project/templates.hibootstrap.com/ecour/default/assets/img/blog/post-1.jpg	(from https://templates.hibootstrap.com/ecour/default/blog-details-left-sidebar.html)
23:14:00	137549/137549	---M--	200	added ('OK')	image/jpeg	etag:%2264f5994e-2194d%22	https://templates.hibootstrap.com/ecour/default/assets/img/blog/post-2.jpg	C:/Users/BAPI%20SWAIN/OneDrive/Desktop/College%20Project%20No.1/College%20Project/templates.hibootstrap.com/ecour/default/assets/img/blog/post-2.jpg	(from https://templates.hibootstrap.com/ecour/default/blog-details-left-sidebar.html)
23:14:01	10968/10968	---M--	200	added ('OK')	image/jpeg	etag:%2264f59955-2ad8%22	https://templates.hibootstrap.com/ecour/default/assets/img/blog/author.jpg	C:/Users/BAPI%20SWAIN/OneDrive/Desktop/College%20Project%20No.1/College%20Project/templates.hibootstrap.com/ecour/default/assets/img/blog/author.jpg	(from https://templates.hibootstrap.com/ecour/default/blog-details-left-sidebar.html)
23:14:04	333980/333980	---M--	200	added ('OK')	image/jpeg	etag:%2264f59950-5189c%22	https://templates.hibootstrap.com/ecour/default/assets/img/blog/single-post-2.jpg	C:/Users/BAPI%20SWAIN/OneDrive/Desktop/College%20Project%20No.1/College%20Project/templates.hibootstrap.com/ecour/default/assets/img/blog/single-post-2.jpg	(from https://templates.hibootstrap.com/ecour/default/blog-details-right-sidebar.html)
